x_coordinate,y_coordinate,radius
99.26529180784588,72.91790658155423,6.048948468041681
-0.7347081921541161,72.91790658155423,6.048948468041681
89.59857555722338,65.59292037594349,5.572406851287915
100.88911329674711,83.64842261672861,4.204194809352714
0.8891132967471123,83.64842261672861,4.204194809352714
88.52386130350592,78.99266405221069,5.837328280970812
16.665659631650605,67.94402509061314,5.359942843061653
-0.10460758646348811,47.29658252888068,5.125678365845806
99.89539241353651,47.29658252888068,5.125678365845806
14.459023184825536,47.03847207939495,7.164875643180921
17.861303999340194,58.38985240900132,4.123464129757092
-6.5755539643337,55.408810782324295,4.207606313571356
93.4244460356663,55.408810782324295,4.207606313571356
10.259916261143365,77.01245590762274,5.130813655210536
77.76939022025508,84.52135184314409,5.760023248547878
78.39431779455107,72.40954321515406,5.809650862012969
87.34565302219187,90.96028756496884,5.717391786711058
6.058467952521767,94.09024755885734,7.123666441328895
106.05846795252177,94.09024755885734,7.123666441328895
6.058467952521767,-5.909752441142658,7.123666441328895
106.05846795252177,-5.909752441142658,7.123666441328895
21.304204093243584,36.919826727651895,4.484691983853683
5.8375390213672596,38.20138090944367,4.574180860865297
27.9115718103186,47.83486824843728,5.622880327563015
10.082501813263004,27.768595943608155,6.363304839830214
-3.9418743603085673,36.17379836093658,5.058976208884442
96.05812563969144,36.17379836093658,5.058976208884442
89.79436487329133,103.0435728831662,6.170963823383575
89.79436487329133,3.043572883166206,6.170963823383575
78.56028392410335,96.57282761479806,4.247961446568491
78.56028392410335,-3.427172385201942,4.247961446568491
39.55099053781537,68.2467140292377,5.727775947615415
38.15082398726594,54.19285483798583,5.261074359551005
26.32250546779055,73.08021759758078,4.458482960192807
31.89827520781985,36.68773449266249,5.803216471755853
105.35878254984233,7.361061978613419,5.650090991370026
5.358782549842331,7.361061978613419,5.650090991370026
105.35878254984233,107.36106197861342,5.650090991370026
5.358782549842331,107.36106197861342,5.650090991370026
78.90733795204507,105.71893409929717,4.480147936692711
78.90733795204507,5.718934099297172,4.480147936692711
19.910380686510884,79.59139012167049,4.263198862291787
68.58896541233952,-1.7295749086377983,5.52019123914678
68.58896541233952,98.2704250913622,5.52019123914678
65.72297193357753,76.75577723401194,7.058488511898331
69.79585809010383,62.387062151776846,6.944687340365137
76.89848837594182,35.43846815900093,7.799239912293114
67.78151891581152,49.05751131048284,5.49598682025593
102.3544736566748,17.351607026864087,4.3389712718244375
2.3544736566747986,17.351607026864087,4.3389712718244375
15.977822587944678,1.917590078574527,4.897597657009647
15.977822587944678,101.91759007857453,4.897597657009647
93.32279217796453,26.395474925757032,4.698408856829573
22.006023600583717,26.347522082542245,5.033500075021225
14.07394943203412,16.136008495290962,5.4541454254393535
36.356608728363426,26.209500446477506,5.157539969109129
45.117454961087006,41.36266491502645,7.8022714700103375
-6.47450245988542,16.757006868727757,4.1956786226458505
93.52549754011459,16.757006868727757,4.1956786226458505
41.22288709906114,83.24379475942474,6.975105980297275
85.25991784849388,13.339992486285734,4.36113219980237
73.40246151070433,13.53462017858482,4.684190829189103
59.33099060549503,38.72391068613933,6.054216376720893
48.71135760525243,53.9472482554631,4.552452211930369
50.62085659310079,29.894244751605505,4.148146517822632
68.3768121738036,88.71144557933115,4.022726463613669
57.68998388595838,68.24006770686107,4.0510671381843135
53.49825169987731,81.2540044751731,5.359060930960069
33.752434280413084,9.232923620430093,7.15046873810606
39.86500304265541,-2.0272935841537403,5.041673841237209
39.86500304265541,97.97270641584626,5.041673841237209
80.25930293005129,23.102337805311294,4.301324511217601
65.43634080771076,30.34494795996587,4.133735293538795
58.57474550699037,20.35974453427577,7.972108378205065
22.146467653193916,9.605462301791054,4.453257718355075
16.70216802832848,89.28919552040595,4.03378358711599
57.906592594521726,49.269152092597196,4.131952609709154
50.55566807913091,63.65149028398862,4.070928568336764
50.729518555577236,93.40891669468357,6.373299506044496
56.91506445711563,57.51476024205808,4.0325611428541475
43.16017709138468,18.077040976577315,5.123434152164764
47.85255385717582,6.6304645206566555,6.5787922326428685
64.85716310248225,9.141130794271035,4.467830211159159
59.08582340226898,2.0872061869043748,4.226854416054744
59.08582340226898,102.08720618690438,4.226854416054744
49.49983080188293,72.09920847391805,4.1045845643627
