x_coordinate,y_coordinate,radius
27.555716670952858,74.43390674278054,11.132997234145655
18.372276107239887,51.522068530940786,12.685918346296853
50.64442613858553,73.46861026038057,11.023221171664986
5.037638489266328,76.64075093638864,10.452353711826087
105.03763848926633,76.64075093638864,10.452353711826087
40.24224857114102,91.56914471863217,9.20395875242918
40.24224857114102,-8.430855281367826,9.20395875242918
61.96479011871169,95.66993003407914,12.062524681158422
61.96479011871169,-4.330069965920856,12.062524681158422
37.86521995327937,110.863791968461,9.388098594168412
37.86521995327937,10.863791968461001,9.388098594168412
31.4449776376916,30.80687717454998,10.867032690817638
54.563114859556705,26.17053219891737,12.387307650318597
-6.127618770025993,112.99258919982006,13.344544957343116
93.87238122997401,112.99258919982006,13.344544957343116
-6.127618770025993,12.99258919982006,13.344544957343116
93.87238122997401,12.99258919982006,13.344544957343116
43.43147280971716,50.84816793357291,11.66622622820518
-6.086681465305581,56.48934885561898,11.814960281836425
93.91331853469441,56.48934885561898,11.814960281836425
-12.776694309070908,89.55159752957532,10.703826165699695
87.2233056909291,89.55159752957532,10.703826165699695
-12.776694309070908,-10.448402470424682,10.703826165699695
87.2233056909291,-10.448402470424682,10.703826165699695
65.585374207755,46.03071342331581,10.10555979640934
76.96162417608326,29.02889505114058,9.1443264881406
72.41373294139248,74.77111284241099,9.411608357448308
